mindate,maxdate,name,datacoverage,id
2012-06-04,2021-05-04,"Houston, AR 72070",1.0,ZIP:72070
2013-03-27,2021-05-04,"Fairfield Bay, AR 72088",0.4414,ZIP:72088
1956-01-12,2021-05-04,"Little Rock Air Force Base, AR 72099",0.9519,ZIP:72099
2015-04-26,2021-05-05,"Mabelvale, AR 72103",1.0,ZIP:72103
1883-04-01,2021-05-04,"Malvern, AR 72104",1.0,ZIP:72104
1919-07-01,2021-05-05,"Morrilton, AR 72110",1.0,ZIP:72110
1884-04-01,2021-05-05,"Newport, AR 72112",1.0,ZIP:72112
2013-03-25,2021-05-05,"Maumelle, AR 72113",1.0,ZIP:72113
2009-10-21,2021-05-05,"North Little Rock, AR 72116",1.0,ZIP:72116
1976-11-01,2021-05-05,"North Little Rock, AR 72118",1.0,ZIP:72118
1996-06-01,2021-05-05,"Sherwood, AR 72120",1.0,ZIP:72120
1937-01-06,2021-05-05,"Paron, AR 72122",1.0,ZIP:72122
1902-05-29,2021-04-30,"Perry, AR 72125",0.9867,ZIP:72125
1925-04-09,2021-05-05,"Perryville, AR 72126",1.0,ZIP:72126
2017-03-11,2021-05-04,"Plumerville, AR 72127",0.8456,ZIP:72127
1957-01-01,2021-05-03,"Roland, AR 72135",1.0,ZIP:72135
1930-02-20,2021-05-03,"Saint Charles, AR 72140",1.0,ZIP:72140
1948-01-01,2021-05-05,"Scott, AR 72142",0.9964,ZIP:72142
1892-09-01,2021-05-05,"Searcy, AR 72143",1.0,ZIP:72143
1913-10-07,2021-05-05,"Sheridan, AR 72150",1.0,ZIP:72150
1940-04-01,2021-05-04,"Shirley, AR 72153",1.0,ZIP:72153
1874-06-28,2021-05-04,"Little Rock, AR 72202",1.0,ZIP:72202
2009-04-18,2021-05-04,"Little Rock, AR 72205",1.0,ZIP:72205
2009-12-31,2021-05-05,"Little Rock, AR 72206",1.0,ZIP:72206
1948-03-01,2021-05-04,"Little Rock, AR 72207",1.0,ZIP:72207
1942-01-01,2021-05-05,"Little Rock, AR 72210",1.0,ZIP:72210
2009-06-02,2021-05-05,"Little Rock, AR 72211",1.0,ZIP:72211
1962-03-01,2021-05-05,"West Memphis, AR 72301",0.9991,ZIP:72301
1926-03-10,2021-05-05,"Blytheville, AR 72315",1.0,ZIP:72315
1991-04-01,2021-05-05,"Hickory Ridge, AR 72347",0.9629,ZIP:72347
1959-05-01,2021-04-30,"Keiser, AR 72351",1.0,ZIP:72351
1899-03-01,2021-05-05,"Marianna, AR 72360",1.0,ZIP:72360
1948-01-01,2021-05-04,"Marvell, AR 72366",1.0,ZIP:72366
1896-02-12,2021-05-05,"Jonesboro, AR 72401",1.0,ZIP:72401
1905-05-12,2021-05-05,"Alicia, AR 72410",0.673,ZIP:72410
1892-02-01,2021-05-04,"Black Rock, AR 72415",1.0,ZIP:72415
1893-01-01,2021-05-04,"Corning, AR 72422",1.0,ZIP:72422
2000-05-01,2021-05-02,"Harrisburg, AR 72432",0.824,ZIP:72432
1892-01-01,2021-05-05,"Paragould, AR 72450",1.0,ZIP:72450
1997-08-01,2021-05-05,"Piggott, AR 72454",0.9711,ZIP:72454
1871-07-01,2021-05-05,"Pocahontas, AR 72455",1.0,ZIP:72455
2019-02-27,2021-05-04,"Ravenden, AR 72459",1.0,ZIP:72459
1948-06-01,2021-05-05,"Smithville, AR 72466",1.0,ZIP:72466
2009-10-01,2021-05-04,"Strawberry, AR 72469",1.0,ZIP:72469
1904-07-26,2021-05-05,"Batesville, AR 72501",1.0,ZIP:72501
2012-05-21,2021-05-05,"Ash Flat, AR 72513",1.0,ZIP:72513
1904-07-22,2021-05-05,"Calico Rock, AR 72519",1.0,ZIP:72519
2012-07-20,2021-05-04,"Elizabeth, AR 72531",1.0,ZIP:72531
1923-01-01,2021-05-04,"Evening Shade, AR 72532",1.0,ZIP:72532
2014-06-17,2021-05-04,"Gepp, AR 72538",1.0,ZIP:72538
1897-08-01,2021-05-05,"Hardy, AR 72542",0.9374,ZIP:72542
1903-11-01,2021-05-05,"Heber Springs, AR 72543",1.0,ZIP:72543
1904-04-26,2021-05-05,"Mammoth Spring, AR 72554",1.0,ZIP:72554
1948-01-01,2021-05-05,"Melbourne, AR 72556",1.0,ZIP:72556
1924-06-10,2021-05-05,"Mountain View, AR 72560",1.0,ZIP:72560
1948-06-01,2021-05-05,"Salem, AR 72576",1.0,ZIP:72576
1891-11-01,2021-05-04,"Harrison, AR 72601",0.9984,ZIP:72601
1946-01-05,2021-05-05,"Berryville, AR 72616",1.0,ZIP:72616
2012-07-25,2021-05-04,"Bull Shoals, AR 72619",0.9996,ZIP:72619
1939-06-16,2021-05-04,"Compton, AR 72624",1.0,ZIP:72624
1948-01-01,2021-04-29,"Deer, AR 72628",1.0,ZIP:72628
1945-08-01,2021-05-05,"Eureka Springs, AR 72631",1.0,ZIP:72631
1902-04-21,2021-05-04,"Eureka Springs, AR 72632",1.0,ZIP:72632
2013-01-13,2021-05-05,"Everton, AR 72633",0.9127,ZIP:72633
1946-08-01,2021-05-05,"Flippin, AR 72634",1.0,ZIP:72634
1946-08-01,2021-05-04,"Gassville, AR 72635",1.0,ZIP:72635
1948-02-05,2021-05-05,"Jasper, AR 72641",1.0,ZIP:72641
1927-12-01,2021-05-05,"Lead Hill, AR 72644",1.0,ZIP:72644
2013-02-26,2021-05-05,"Leslie, AR 72645",1.0,ZIP:72645
1892-01-01,2021-05-04,"Marshall, AR 72650",1.0,ZIP:72650
2011-01-17,2021-05-05,"Midway, AR 72651",0.9532,ZIP:72651
1902-03-03,2021-05-05,"Mountain Home, AR 72653",1.0,ZIP:72653
1947-09-01,2021-05-05,"Mount Judea, AR 72655",1.0,ZIP:72655
2012-07-23,2021-05-05,"Norfork, AR 72658",1.0,ZIP:72658
1956-12-01,2021-05-04,"Omaha, AR 72662",0.8372,ZIP:72662
1924-07-01,2021-05-05,"Saint Joe, AR 72675",0.9967,ZIP:72675
2015-05-27,2021-05-05,"Witts Springs, AR 72686",1.0,ZIP:72686
1945-03-16,2021-05-04,"Yellville, AR 72687",1.0,ZIP:72687
1949-07-14,2021-05-04,"Fayetteville, AR 72701",1.0,ZIP:72701
1926-11-01,2021-05-05,"Fayetteville, AR 72704",1.0,ZIP:72704
1943-06-01,2021-05-05,"Bentonville, AR 72712",1.0,ZIP:72712
2009-04-19,2021-05-05,"Bella Vista, AR 72715",1.0,ZIP:72715
2009-09-11,2021-05-05,"Centerton, AR 72719",0.9952,ZIP:72719
2009-09-29,2021-05-05,"Decatur, AR 72722",1.0,ZIP:72722
1948-03-01,2021-05-05,"Elkins, AR 72727",1.0,ZIP:72727
2012-08-17,2021-04-29,"Farmington, AR 72730",1.0,ZIP:72730
2009-05-21,2021-05-04,"Garfield, AR 72732",1.0,ZIP:72732
2020-04-29,2021-05-05,"Gentry, AR 72734",0.9489,ZIP:72734
1894-07-01,2021-05-04,"Huntsville, AR 72740",1.0,ZIP:72740
2006-05-01,2021-05-05,"Kingston, AR 72742",1.0,ZIP:72742
2009-05-08,2021-05-04,"Pea Ridge, AR 72751",0.6112,ZIP:72751
2003-10-01,2021-05-05,"Prairie Grove, AR 72753",1.0,ZIP:72753
1892-01-01,2021-04-25,"Rogers, AR 72756",1.0,ZIP:72756
1895-10-07,2021-05-05,"Rogers, AR 72758",0.9856,ZIP:72758
1942-02-07,2021-05-05,"Siloam Springs, AR 72761",1.0,ZIP:72761
2009-04-06,2021-05-05,"Springdale, AR 72762",0.876,ZIP:72762
2009-06-15,2021-05-05,"Springdale, AR 72764",1.0,ZIP:72764
1882-05-09,2021-05-05,"Russellville, AR 72802",1.0,ZIP:72802
1948-06-01,2021-05-05,"Clarksville, AR 72830",1.0,ZIP:72830
1916-06-24,2021-05-04,"Danville, AR 72833",1.0,ZIP:72833
1890-09-01,2021-05-05,"Dardanelle, AR 72834",1.0,ZIP:72834
1968-01-01,2021-05-04,"Dover, AR 72837",0.9562,ZIP:72837
1940-05-02,2021-05-04,"Gravelly, AR 72838",1.0,ZIP:72838
1940-08-05,2021-05-05,"Havana, AR 72842",1.0,ZIP:72842
1948-01-01,2021-05-05,"Hector, AR 72843",1.0,ZIP:72843
1937-08-01,2021-05-05,"Ozone, AR 72854",0.9481,ZIP:72854
2009-05-24,2021-05-05,"Pottsville, AR 72858",0.8027,ZIP:72858
2011-01-23,2021-05-04,"Scranton, AR 72863",1.0,ZIP:72863
2000-08-11,2021-05-05,"Subiaco, AR 72865",0.9821,ZIP:72865
1945-09-27,2021-05-04,"Fort Smith, AR 72903",1.0,ZIP:72903
2020-01-05,2021-05-03,"Fort Smith, AR 72916",1.0,ZIP:72916
1906-04-01,2021-05-05,"Booneville, AR 72927",1.0,ZIP:72927
2012-03-24,2021-05-05,"Charleston, AR 72933",0.9784,ZIP:72933
1940-07-01,2021-05-05,"Greenwood, AR 72936",1.0,ZIP:72936
1941-07-06,2021-05-04,"Mansfield, AR 72944",1.0,ZIP:72944
1937-11-01,2021-05-05,"Mountainburg, AR 72946",1.0,ZIP:72946
1892-01-01,2021-05-05,"Ozark, AR 72949",1.0,ZIP:72949
1944-12-01,2021-05-04,"Ratcliff, AR 72951",1.0,ZIP:72951
2009-04-18,2021-05-05,"Van Buren, AR 72956",1.0,ZIP:72956
1919-08-01,2021-05-05,"Waldron, AR 72958",1.0,ZIP:72958
1948-06-01,2021-05-05,"Winslow, AR 72959",1.0,ZIP:72959
1896-04-01,2021-05-05,"Edmond, OK 73003",1.0,ZIP:73003
1893-01-01,2021-05-05,"Anadarko, OK 73005",1.0,ZIP:73005
1909-07-10,2021-05-04,"Apache, OK 73006",1.0,ZIP:73006
1996-08-01,2021-05-03,"Bethany, OK 73008",1.0,ZIP:73008
1952-09-01,2021-04-30,"Blanchard, OK 73010",1.0,ZIP:73010
2007-09-12,2021-05-05,"Edmond, OK 73012",1.0,ZIP:73012
2008-03-01,2021-05-05,"Edmond, OK 73013",1.0,ZIP:73013
2013-04-18,2021-05-05,"Calumet, OK 73014",1.0,ZIP:73014
1901-01-01,2021-05-05,"Chickasha, OK 73018",1.0,ZIP:73018
2013-01-20,2021-05-05,"Choctaw, OK 73020",1.0,ZIP:73020
2008-05-04,2021-05-04,"Edmond, OK 73025",0.9671,ZIP:73025
1989-06-01,2021-05-05,"Norman, OK 73026",1.0,ZIP:73026
1940-10-01,2021-05-04,"Crescent, OK 73028",1.0,ZIP:73028
1995-12-01,2021-05-05,"Edmond, OK 73034",1.0,ZIP:73034
1938-09-01,2021-05-05,"Fort Cobb, OK 73038",1.0,ZIP:73038
1911-11-26,2021-05-04,"Geary, OK 73040",1.0,ZIP:73040
1893-01-01,2021-05-05,"Guthrie, OK 73044",1.0,ZIP:73044
2020-07-11,2021-05-04,"Harrah, OK 73045",0.9463,ZIP:73045
2011-10-17,2021-05-04,"Lexington, OK 73051",0.5446,ZIP:73051
1905-02-23,2021-05-04,"Luther, OK 73054",1.0,ZIP:73054
1900-10-02,2021-05-04,"Marlow, OK 73055",1.0,ZIP:73055
1951-02-21,2021-05-05,"Marshall, OK 73056",0.9977,ZIP:73056
2001-06-01,2021-05-05,"Morrison, OK 73061",1.0,ZIP:73061
2001-05-01,2021-05-05,"Mulhall, OK 73063",0.9899,ZIP:73063
2006-07-02,2021-05-05,"Mustang, OK 73064",1.0,ZIP:73064
2008-03-30,2021-05-05,"Newcastle, OK 73065",1.0,ZIP:73065
2006-08-01,2021-05-04,"Noble, OK 73068",1.0,ZIP:73068
1922-04-01,2021-05-05,"Norman, OK 73069",1.0,ZIP:73069
1894-10-01,2021-05-05,"Norman, OK 73071",1.0,ZIP:73071
1915-02-01,2021-05-05,"Norman, OK 73072",1.0,ZIP:73072
1893-01-01,2021-05-04,"Pauls Valley, OK 73075",1.0,ZIP:73075
1894-02-13,2021-05-05,"Perry, OK 73077",1.0,ZIP:73077
1989-10-01,2021-05-05,"Piedmont, OK 73078",1.0,ZIP:73078
1893-01-01,2021-05-05,"Purcell, OK 73080",1.0,ZIP:73080
1917-02-01,2021-05-05,"Sulphur, OK 73086",1.0,ZIP:73086
2013-03-25,2021-05-05,"Tuttle, OK 73089",0.9536,ZIP:73089
2014-01-14,2021-05-05,"Washington, OK 73093",0.9708,ZIP:73093
1905-01-01,2021-05-05,"Weatherford, OK 73096",1.0,ZIP:73096
2013-04-05,2021-05-05,"Yukon, OK 73099",1.0,ZIP:73099
2015-05-27,2021-05-05,"Oklahoma City, OK 73107",1.0,ZIP:73107
2018-04-11,2021-05-05,"Oklahoma City, OK 73112",1.0,ZIP:73112
2017-03-27,2021-05-05,"Oklahoma City, OK 73116",0.8874,ZIP:73116
2008-03-18,2021-05-04,"Oklahoma City, OK 73118",1.0,ZIP:73118
2008-02-13,2021-05-05,"Oklahoma City, OK 73122",1.0,ZIP:73122
2013-04-16,2021-05-03,"Oklahoma City, OK 73130",1.0,ZIP:73130
2020-07-20,2021-05-05,"Oklahoma City, OK 73150",0.8862,ZIP:73150
1941-12-14,2021-05-05,"Oklahoma City, OK 73159",1.0,ZIP:73159
2006-11-21,2021-05-05,"Oklahoma City, OK 73160",1.0,ZIP:73160
2015-05-20,2021-05-04,"Oklahoma City, OK 73165",0.9125,ZIP:73165
2008-03-26,2021-05-05,"Oklahoma City, OK 73170",1.0,ZIP:73170
1901-07-01,2021-05-05,"Ardmore, OK 73401",1.0,ZIP:73401
2000-03-01,2021-05-05,"Coleman, OK 73432",1.0,ZIP:73432
1947-07-10,2021-05-05,"Elmore City, OK 73433",1.0,ZIP:73433
1944-07-01,2021-05-05,"Leon, OK 73441",1.0,ZIP:73441
1936-12-01,2021-05-05,"Madill, OK 73446",1.0,ZIP:73446
1937-09-06,2021-05-05,"Marietta, OK 73448",1.0,ZIP:73448
1925-07-15,2021-05-05,"Tishomingo, OK 73460",1.0,ZIP:73460
2008-07-20,2021-05-04,"Wilson, OK 73463",0.8126,ZIP:73463
1912-04-01,2021-05-05,"Lawton, OK 73501",1.0,ZIP:73501
1966-02-01,2021-05-05,"Lawton, OK 73505",0.9679,ZIP:73505
1913-01-01,2021-05-05,"Lawton, OK 73507",1.0,ZIP:73507
1903-05-01,2021-05-05,"Altus, OK 73521",1.0,ZIP:73521
2012-12-15,2021-04-28,"Blair, OK 73526",0.3435,ZIP:73526
2008-01-18,2021-04-16,"Cache, OK 73527",1.0,ZIP:73527
2008-04-28,2021-05-04,"Davidson, OK 73530",1.0,ZIP:73530
1936-10-01,2021-05-05,"Duncan, OK 73533",1.0,ZIP:73533
2012-06-08,2021-05-04,"Fletcher, OK 73541",0.9865,ZIP:73541
1904-05-01,2021-05-04,"Frederick, OK 73542",1.0,ZIP:73542
1999-04-01,2021-05-05,"Headrick, OK 73549",0.9863,ZIP:73549
1922-08-01,2021-05-05,"Hollis, OK 73550",1.0,ZIP:73550
2018-03-08,2021-05-05,"Indiahoma, OK 73552",1.0,ZIP:73552
1905-12-01,2021-05-05,"Loveland, OK 73553",1.0,ZIP:73553
1920-01-01,2021-05-05,"Mangum, OK 73554",1.0,ZIP:73554
1943-11-26,2021-05-05,"Roosevelt, OK 73564",0.97,ZIP:73564
1899-04-13,2021-05-05,"Ryan, OK 73565",1.0,ZIP:73565
1906-09-01,2021-05-05,"Snyder, OK 73566",1.0,ZIP:73566
1914-09-01,2021-05-05,"Walters, OK 73572",1.0,ZIP:73572
1936-08-01,2021-05-05,"Clinton, OK 73601",1.0,ZIP:73601
1893-06-06,2021-05-04,"Cordell, OK 73632",1.0,ZIP:73632
1904-09-01,2021-05-05,"Erick, OK 73645",1.0,ZIP:73645
1945-02-01,2021-05-04,"Foss, OK 73647",1.0,ZIP:73647
1910-01-01,2021-05-04,"Hobart, OK 73651",1.0,ZIP:73651
1941-08-01,2021-05-04,"Leedey, OK 73654",1.0,ZIP:73654
1936-06-01,2021-05-04,"Sayre, OK 73662",1.0,ZIP:73662
1900-06-01,2021-04-16,"Taloga, OK 73667",1.0,ZIP:73667
1941-08-01,2021-05-05,"Willow, OK 73673",1.0,ZIP:73673
1894-02-01,2021-05-05,"Enid, OK 73701",1.0,ZIP:73701
1919-01-01,2021-05-04,"Enid, OK 73703",1.0,ZIP:73703
1894-05-01,2021-05-05,"Alva, OK 73717",1.0,ZIP:73717
1896-05-01,2021-05-05,"Ames, OK 73718",1.0,ZIP:73718
2018-04-21,2021-05-04,"Dover, OK 73734",0.6667,ZIP:73734
1932-03-16,2021-05-05,"Fairview, OK 73737",1.0,ZIP:73737
1938-10-01,2021-05-05,"Garber, OK 73738",1.0,ZIP:73738
1906-11-01,2021-05-04,"Helena, OK 73741",1.0,ZIP:73741
1895-04-01,2021-05-05,"Hennessey, OK 73742",1.0,ZIP:73742
1946-03-12,2021-05-05,"Jet, OK 73749",1.0,ZIP:73749
1897-04-07,2021-05-04,"Kingfisher, OK 73750",1.0,ZIP:73750
1894-01-01,2021-05-05,"Medford, OK 73759",1.0,ZIP:73759
2003-03-01,2021-05-05,"Meno, OK 73760",1.0,ZIP:73760
2011-10-04,2021-05-05,"Okarche, OK 73762",1.0,ZIP:73762
1902-11-01,2021-05-04,"Watonga, OK 73772",1.0,ZIP:73772
1895-10-15,2021-05-05,"Woodward, OK 73801",1.0,ZIP:73801
1903-05-01,2021-05-05,"Arnett, OK 73832",1.0,ZIP:73832
1893-02-01,2021-04-16,"Fort Supply, OK 73841",1.0,ZIP:73841
1942-05-01,2021-05-05,"Freedom, OK 73842",1.0,ZIP:73842
1904-05-01,2021-05-04,"Gage, OK 73843",1.0,ZIP:73843
1991-07-01,2021-04-23,"Mooreland, OK 73852",1.0,ZIP:73852
1915-01-01,2021-05-05,"Mutual, OK 73853",0.9978,ZIP:73853
2012-05-13,2021-05-04,"Rosston, OK 73855",1.0,ZIP:73855
1942-06-01,2021-05-05,"Sharon, OK 73857",0.9319,ZIP:73857
1921-06-01,2021-05-04,"Shattuck, OK 73858",1.0,ZIP:73858
1938-04-01,2021-05-05,"Waynoka, OK 73860",0.9977,ZIP:73860
1896-02-01,2021-05-04,"Beaver, OK 73932",1.0,ZIP:73932
2018-11-30,2021-05-05,"Felt, OK 73937",0.9786,ZIP:73937
2008-10-13,2021-05-05,"Forgan, OK 73938",1.0,ZIP:73938
1910-02-15,2021-05-04,"Goodwell, OK 73939",1.0,ZIP:73939
1909-05-22,2021-05-04,"Guymon, OK 73942",1.0,ZIP:73942
1900-11-01,2021-05-05,"Kenton, OK 73946",1.0,ZIP:73946
2013-03-24,2021-05-05,"Keyes, OK 73947",1.0,ZIP:73947
1941-01-01,2021-05-04,"Texhoma, OK 73949",1.0,ZIP:73949
1948-03-01,2021-05-05,"Turpin, OK 73950",1.0,ZIP:73950
1920-01-01,2021-05-04,"Bartlesville, OK 74003",1.0,ZIP:74003
1915-11-01,2021-05-04,"Bristow, OK 74010",1.0,ZIP:74010
1972-06-01,2021-05-05,"Broken Arrow, OK 74011",1.0,ZIP:74011
1941-08-01,2021-05-05,"Broken Arrow, OK 74012",1.0,ZIP:74012
1983-08-01,2021-05-05,"Broken Arrow, OK 74014",1.0,ZIP:74014
2017-04-24,2021-04-29,"Catoosa, OK 74015",0.737,ZIP:74015
1913-05-08,2021-04-30,"Cleveland, OK 74020",1.0,ZIP:74020
1937-09-01,2021-05-04,"Cushing, OK 74023",1.0,ZIP:74023
1948-05-01,2021-05-05,"Drumright, OK 74030",1.0,ZIP:74030
1942-01-01,2021-05-05,"Glencoe, OK 74032",1.0,ZIP:74032
2012-03-09,2021-05-05,"Glenpool, OK 74033",1.0,ZIP:74033
1949-04-09,2021-05-04,"Kellyville, OK 74039",1.0,ZIP:74039
1975-01-01,2021-05-05,"Ochelata, OK 74051",1.0,ZIP:74051
1956-09-01,2021-04-29,"Oologah, OK 74053",1.0,ZIP:74053
2012-09-18,2021-05-05,"Owasso, OK 74055",1.0,ZIP:74055
1905-06-08,2021-05-04,"Pawnee, OK 74058",1.0,ZIP:74058
1957-08-01,2021-05-05,"Sand Springs, OK 74063",1.0,ZIP:74063
1893-01-01,2021-05-04,"Stillwater, OK 74074",1.0,ZIP:74074
1941-08-15,2021-05-05,"Stillwater, OK 74075",1.0,ZIP:74075
1980-10-01,2021-05-04,"Stroud, OK 74079",0.9491,ZIP:74079
2013-09-16,2021-05-05,"Talala, OK 74080",0.1771,ZIP:74080
2011-06-03,2021-05-04,"Yale, OK 74085",0.9933,ZIP:74085
2015-12-09,2021-04-17,"Tulsa, OK 74105",1.0,ZIP:74105
2013-04-18,2021-05-05,"Tulsa, OK 74107",0.8184,ZIP:74107
2018-03-22,2021-05-05,"Tulsa, OK 74114",0.745,ZIP:74114
1938-12-01,2021-05-04,"Tulsa, OK 74115",1.0,ZIP:74115
1946-08-01,2021-05-02,"Tulsa, OK 74120",0.9327,ZIP:74120
2012-05-31,2021-05-05,"Tulsa, OK 74128",0.9865,ZIP:74128
1998-01-01,2021-05-04,"Tulsa, OK 74132",1.0,ZIP:74132
2008-08-13,2021-05-05,"Tulsa, OK 74133",1.0,ZIP:74133
2013-06-05,2021-05-05,"Tulsa, OK 74134",1.0,ZIP:74134
2014-10-02,2021-05-05,"Tulsa, OK 74135",0.9914,ZIP:74135
2007-01-18,2021-05-05,"Tulsa, OK 74137",0.7366,ZIP:74137
1893-01-01,2021-05-05,"Vinita, OK 74301",1.0,ZIP:74301
2001-05-01,2021-04-30,"Eucha, OK 74342",0.9847,ZIP:74342
1940-09-01,2021-05-05,"Jay, OK 74346",1.0,ZIP:74346
1926-04-19,2021-05-05,"Pryor, OK 74361",0.9699,ZIP:74361
2001-09-20,2021-04-30,"Salina, OK 74365",0.9513,ZIP:74365
1912-02-01,2021-05-04,"Wyandotte, OK 74370",1.0,ZIP:74370
1908-10-08,2021-05-04,"Muskogee, OK 74403",1.0,ZIP:74403
2013-01-30,2021-05-05,"Canadian, OK 74425",1.0,ZIP:74425
1941-08-01,2021-04-29,"Checotah, OK 74426",1.0,ZIP:74426
1922-06-01,2021-05-05,"Hulbert, OK 74441",1.0,ZIP:74441
1900-01-01,2021-05-05,"Tahlequah, OK 74464",1.0,ZIP:74464
1937-03-01,2021-05-05,"McAlester, OK 74501",1.0,ZIP:74501
1918-01-12,2021-05-05,"Antlers, OK 74523",1.0,ZIP:74523
1926-04-13,2021-05-05,"Atoka, OK 74525",1.0,ZIP:74525
1948-01-01,2021-05-05,"Centrahoma, OK 74534",1.0,ZIP:74534
1893-01-06,2021-05-04,"Coalgate, OK 74538",1.0,ZIP:74538
1944-07-20,2021-05-05,"Daisy, OK 74540",1.0,ZIP:74540
1893-01-01,2021-05-04,"Ponca City, OK 74601",1.0,ZIP:74601
2019-03-28,2021-05-04,"Ponca City, OK 74604",1.0,ZIP:74604
1914-01-01,2021-05-05,"Billings, OK 74630",0.9972,ZIP:74630
1916-03-27,2021-05-04,"Blackwell, OK 74631",1.0,ZIP:74631
2001-06-01,2021-05-04,"Braman, OK 74632",0.8195,ZIP:74632
2006-09-21,2021-05-04,"Hunter, OK 74640",1.0,ZIP:74640
1993-01-01,2021-05-04,"Lamont, OK 74643",1.0,ZIP:74643
1898-01-01,2021-05-05,"Newkirk, OK 74647",1.0,ZIP:74647
1922-06-14,2021-05-03,"Ralston, OK 74650",1.0,ZIP:74650
1901-08-19,2021-05-05,"Durant, OK 74701",1.0,ZIP:74701
1938-11-01,2021-05-04,"Bethel, OK 74724",1.0,ZIP:74724
1917-11-07,2021-05-05,"Broken Bow, OK 74728",1.0,ZIP:74728
2018-04-14,2021-05-05,"Caddo, OK 74729",1.0,ZIP:74729
2012-03-02,2021-05-03,"Colbert, OK 74733",0.8323,ZIP:74733
1902-05-01,2021-04-29,"Haworth, OK 74740",1.0,ZIP:74740
1915-01-01,2021-05-04,"Hugo, OK 74743",1.0,ZIP:74743
1907-02-22,2021-05-05,"Idabel, OK 74745",1.0,ZIP:74745
1893-01-01,2021-05-05,"Shawnee, OK 74804",1.0,ZIP:74804
1907-01-24,2021-05-05,"Ada, OK 74820",1.0,ZIP:74820
1901-08-07,2021-05-04,"Chandler, OK 74834",1.0,ZIP:74834
1948-03-02,2021-05-04,"Maud, OK 74854",1.0,ZIP:74854
2001-02-01,2021-05-05,"Newalla, OK 74857",1.0,ZIP:74857
1893-01-01,2021-05-05,"Prague, OK 74864",1.0,ZIP:74864
1933-02-22,2021-05-04,"Seminole, OK 74868",1.0,ZIP:74868
1990-05-01,2021-05-05,"Tecumseh, OK 74873",1.0,ZIP:74873
2013-03-30,2021-05-05,"Wellston, OK 74881",0.9757,ZIP:74881
1942-06-01,2021-05-04,"Bunch, OK 74931",1.0,ZIP:74931
1893-04-01,2021-05-05,"Sallisaw, OK 74955",1.0,ZIP:74955
2011-01-13,2021-05-05,"Westville, OK 74965",0.9977,ZIP:74965
1941-09-01,2021-05-05,"Wister, OK 74966",1.0,ZIP:74966
1923-11-01,2021-04-30,"Carrollton, TX 75006",1.0,ZIP:75006
1940-02-01,2021-05-04,"Denison, TX 75020",1.0,ZIP:75020
1906-01-01,2021-05-05,"Denison, TX 75021",1.0,ZIP:75021
2013-10-17,2021-05-05,"Flower Mound, TX 75022",1.0,ZIP:75022
1941-08-01,2021-05-05,"Flower Mound, TX 75028",1.0,ZIP:75028
2012-07-26,2021-05-02,"Rockwall, TX 75032",0.3322,ZIP:75032
2013-08-09,2021-05-04,"Frisco, TX 75035",0.9965,ZIP:75035
2015-02-21,2021-05-04,"Garland, TX 75043",1.0,ZIP:75043
2015-03-08,2021-05-05,"Garland, TX 75044",1.0,ZIP:75044
2014-10-18,2021-05-04,"Sachse, TX 75048",1.0,ZIP:75048
2019-08-10,2021-05-04,"Grand Prairie, TX 75052",0.3297,ZIP:75052
1951-03-01,2021-05-03,"The Colony, TX 75056",1.0,ZIP:75056
1941-02-01,2021-04-28,"Lewisville, TX 75057",1.0,ZIP:75057
1944-01-01,2021-05-05,"Little Elm, TX 75068",1.0,ZIP:75068
1903-04-03,2021-05-05,"McKinney, TX 75069",1.0,ZIP:75069
2007-01-22,2021-05-05,"McKinney, TX 75070",1.0,ZIP:75070
2005-08-01,2021-05-04,"McKinney, TX 75071",1.0,ZIP:75071
2007-03-01,2021-05-05,"Plano, TX 75075",1.0,ZIP:75075
2012-01-08,2021-05-05,"Pottsboro, TX 75076",1.0,ZIP:75076
1956-02-01,2021-05-05,"Lewisville, TX 75077",1.0,ZIP:75077
2016-05-25,2021-05-05,"Prosper, TX 75078",1.0,ZIP:75078
1964-04-01,2021-05-05,"Richardson, TX 75080",1.0,ZIP:75080
2019-04-02,2021-05-04,"Richardson, TX 75082",0.9691,ZIP:75082
1941-11-01,2021-05-05,"Rockwall, TX 75087",1.0,ZIP:75087
2006-10-17,2021-05-05,"Rowlett, TX 75089",0.8913,ZIP:75089
1940-01-01,2021-05-04,"Sherman, TX 75090",1.0,ZIP:75090
1897-05-01,2021-05-05,"Sherman, TX 75092",1.0,ZIP:75092
2007-06-24,2021-05-05,"Plano, TX 75093",1.0,ZIP:75093
2011-07-27,2021-04-29,"Plano, TX 75094",0.8891,ZIP:75094
1949-07-01,2021-05-04,"Wylie, TX 75098",1.0,ZIP:75098
1944-02-13,2021-05-05,"Canton, TX 75103",1.0,ZIP:75103
1984-03-01,2021-05-05,"Cedar Hill, TX 75104",1.0,ZIP:75104
1998-01-01,2021-05-05,"Corsicana, TX 75109",0.9972,ZIP:75109
1893-01-02,2021-05-05,"Corsicana, TX 75110",1.0,ZIP:75110
2015-02-27,2021-05-05,"Desoto, TX 75115",1.0,ZIP:75115
2008-07-20,2021-05-05,"Duncanville, TX 75116",0.9987,ZIP:75116
1940-05-01,2021-05-05,"Ennis, TX 75119",1.0,ZIP:75119
1964-07-01,2021-05-05,"Ferris, TX 75125",1.0,ZIP:75125
2002-04-16,2021-05-05,"Caddo Mills, TX 75135",0.9958,ZIP:75135
